Employee ID,First Name,Last Name,Department,Designation,Joining Date,Email,Phone Number,Office Location,Salary,Reporting Manager,Performance Rating,Years of Experience,Education,Emergency Contact
EMP390345,Bhavya,Goda,Finance,Senior Executive,21-03-2022,bhavya.goda@company.com,9405978231,Gwalior,INR 1402300,Tanveer Hari,1,5,M.Tech,9737877962
EMP066921,Kai,Pingle,Marketing,Junior Executive,13-07-2022,kai.pingle@company.com,9735261827,Imphal,INR 1813610,Nakul Nigam,2,19,B.Tech,9199255668
EMP707709,Yagnesh,Kata,Finance,Junior Executive,17-12-2021,yagnesh.kata@company.com,9978437280,Gurgaon,INR 495564,Kamala Nadig,1,6,B.Sc,9120069661
EMP240967,Aditya,Walla,Operations,Senior Executive,30-09-2020,aditya.walla@company.com,9582393267,Kamarhati,INR 460987,Niharika Behl,1,14,B.Sc,9676999642
EMP096221,Michael,Dhingra,Finance,Associate,29-04-2023,michael.dhingra@company.com,9597806634,Khandwa,INR 709158,Jhalak Krishnan,1,14,B.Tech,9918050635
EMP039925,Darika,Kothari,IT,Associate,14-10-2023,darika.kothari@company.com,9858205100,Tezpur,INR 1042440,Bhavika Kala,4,11,B.Com,9049617325
EMP500216,Girindra,Rattan,IT,Senior Executive,05-11-2024,girindra.rattan@company.com,9194689874,Shivpuri,INR 1977532,Benjamin Bajaj,3,0,B.Com,9597658907
EMP761286,Hemang,Patla,HR,Manager,25-05-2024,hemang.patla@company.com,9292713669,Muzaffarnagar,INR 1897956,Arjun Vyas,1,19,B.Com,9771755237
EMP585223,Ekiya,Dugar,Marketing,Associate,24-12-2020,ekiya.dugar@company.com,9411849609,Mirzapur,INR 932976,Balveer Ray,5,3,M.Tech,9673273406
EMP173339,Zaitra,Nanda,Marketing,Junior Executive,04-06-2022,zaitra.nanda@company.com,9969347115,Panchkula,INR 1577559,Charvi Bhatnagar,5,8,B.Sc,9418172897
EMP828334,Oeshi,Narasimhan,Marketing,Team Lead,06-03-2022,oeshi.narasimhan@company.com,9863346010,Anand,INR 855956,Dalbir Sheth,3,15,B.Sc,9227089354
EMP044608,Peter,Basu,Finance,Associate,01-01-2024,peter.basu@company.com,9637548094,Gudivada,INR 407120,Pahal Bora,1,1,B.Tech,9501744780
EMP477822,Harsh,Bir,IT,Manager,15-12-2024,harsh.bir@company.com,9571311173,Shimla,INR 1176515,Gautam Khosla,3,18,B.Com,9230706438
EMP096475,Dayita,Sachar,Finance,Junior Executive,09-04-2020,dayita.sachar@company.com,9581452913,Bharatpur,INR 788115,Adya Palla,5,3,MBA,9338199185
EMP800966,Hitesh,Som,HR,Team Lead,06-06-2021,hitesh.som@company.com,9621474504,Vellore,INR 1160410,Balendra Buch,2,7,B.Sc,9297236699
EMP741094,Manbir,Zacharia,IT,Associate,08-11-2020,manbir.zacharia@company.com,9617844570,Nadiad,INR 91812,Zilmil Gandhi,3,11,B.Tech,9833769824
EMP528385,Yachana,Mukhopadhyay,IT,Junior Executive,21-01-2025,yachana.mukhopadhyay@company.com,9908791261,Raipur,INR 1105511,Urishilla Deshpande,3,11,B.Com,9775876793
EMP317111,Wakeeta,Pillay,HR,Senior Executive,09-04-2020,wakeeta.pillay@company.com,9981391175,Tumkur,INR 1424922,Anika Tiwari,3,18,M.Tech,9094500589
EMP452389,Wriddhish,Vora,HR,Associate,19-03-2020,wriddhish.vora@company.com,9591626540,Unnao,INR 1802681,Naksh Saxena,1,11,B.Tech,9401060557
EMP429710,Anay,Bal,HR,Associate,15-10-2023,anay.bal@company.com,9274730094,Madurai,INR 1489701,Kritika Verma,4,19,B.Com,9199673815
EMP546799,Hemani,Jaggi,Marketing,Senior Executive,23-02-2020,hemani.jaggi@company.com,9241576178,Narasaraopet,INR 1164265,Maya Mall,1,13,M.Tech,9939030512
EMP156995,Ethan,Mody,Marketing,Junior Executive,03-10-2024,ethan.mody@company.com,9708282375,Nagercoil,INR 1753728,Faras Shanker,4,7,B.Sc,9824793853
EMP076392,Bhanumati,Rao,IT,Associate,10-09-2023,bhanumati.rao@company.com,9001572995,Guntakal,INR 1397317,Gaurav Basak,4,9,B.Sc,9914672550
EMP389998,Inaya,Kari,Finance,Manager,28-06-2020,inaya.kari@company.com,9991871808,Bijapur,INR 1019662,Viraj Sehgal,4,19,B.Tech,9914874613
EMP677904,Kevin,Mishra,IT,Team Lead,14-10-2024,kevin.mishra@company.com,9540073664,Gandhinagar,INR 501997,Tripti Ratti,4,16,M.Tech,9401514070
EMP858291,Ronith,Raj,Finance,Junior Executive,14-05-2024,ronith.raj@company.com,9234480729,Guna,INR 1651949,Nicholas Khurana,2,4,B.Com,9581843892
EMP381368,Zayyan,Atwal,Marketing,Team Lead,30-12-2021,zayyan.atwal@company.com,9838212346,Jabalpur,INR 1216946,Chatresh Jani,4,5,MBA,9158516889
EMP057392,Ekani,Nagarajan,Marketing,Junior Executive,06-09-2020,ekani.nagarajan@company.com,9739232118,Ahmednagar,INR 1590437,Aarnav Bansal,2,16,MBA,9452108647
EMP851964,Veer,Goel,Operations,Team Lead,11-04-2021,veer.goel@company.com,9950259647,Chennai,INR 1381453,Barkha Sule,1,14,M.Tech,9089673772
EMP212634,Dayita,Naik,HR,Senior Executive,22-11-2022,dayita.naik@company.com,9915572942,Siliguri,INR 747292,Rajata Som,4,13,MBA,9217119638
EMP025751,Wridesh,Din,Finance,Manager,25-02-2024,wridesh.din@company.com,9909820642,Jhansi,INR 927212,Dipta Bala,2,2,B.Tech,9984027990
EMP438152,Maanas,Reddy,Finance,Manager,09-05-2021,maanas.reddy@company.com,9369672559,Rewa,INR 1620269,Baljiwan Hari,5,7,MBA,9807650713
EMP827757,Naksh,Doshi,Marketing,Manager,04-03-2022,naksh.doshi@company.com,9181739273,Silchar,INR 1831810,Leena Naidu,4,8,B.Sc,9650535836
EMP750255,Indali,Natarajan,IT,Junior Executive,08-08-2024,indali.natarajan@company.com,9637112166,Faridabad,INR 784911,Watika Parikh,2,19,B.Sc,9974168590
EMP650793,Jatin,Varty,Marketing,Senior Executive,12-05-2022,jatin.varty@company.com,9854272200,Jamnagar,INR 1631826,Lohit Narasimhan,4,19,MBA,9522415165
EMP190706,Bimala,Dixit,HR,Senior Executive,13-04-2020,bimala.dixit@company.com,9985329620,Jalgaon,INR 1804301,Chatresh Narayanan,5,2,B.Tech,9006958229
EMP224597,Ranbir,Sabharwal,Operations,Team Lead,12-01-2023,ranbir.sabharwal@company.com,9926844840,Sagar,INR 1347842,Wriddhish Patla,1,17,B.Sc,9582643080
EMP472337,Dayita,Amble,Marketing,Associate,12-05-2023,dayita.amble@company.com,9896337316,Jabalpur,INR 1852198,Aadi Batra,1,4,B.Tech,9058358055
EMP336058,Faraj,Konda,IT,Team Lead,16-11-2023,faraj.konda@company.com,9355844200,Asansol,INR 414453,Prisha Sanghvi,5,20,M.Tech,9737075870
EMP550636,Theodore,Keer,Operations,Senior Executive,28-07-2022,theodore.keer@company.com,9503045463,Udaipur,INR 680340,Krisha Mukherjee,5,18,B.Com,9338604886
EMP016797,Saksham,Dada,Finance,Associate,27-01-2022,saksham.dada@company.com,9838262822,Thiruvananthapuram,INR 1338358,Viraj Pant,4,8,B.Tech,9303908327
EMP123876,Jasmit,Bhattacharyya,Operations,Senior Executive,30-07-2023,jasmit.bhattacharyya@company.com,9842364817,Jodhpur,INR 418077,Lekha Kala,1,0,MBA,9894260041
EMP611840,Arjun,Borah,Marketing,Senior Executive,22-07-2022,arjun.borah@company.com,9939191909,Tezpur,INR 1806784,Ridhi Sathe,4,20,M.Tech,9515085353
EMP790375,Ekani,Sheth,Finance,Team Lead,22-08-2021,ekani.sheth@company.com,9825877226,Nagpur,INR 436231,Rushil Mittal,1,13,B.Sc,9250882944
EMP143667,Yashawini,Narayanan,Finance,Junior Executive,23-10-2020,yashawini.narayanan@company.com,9467935561,Mehsana,INR 722637,Siya Gara,4,6,B.Sc,9331924481
EMP157551,Urvi,Goswami,Marketing,Junior Executive,31-12-2022,urvi.goswami@company.com,9638274618,Faridabad,INR 1756219,Darpan Hayre,4,1,B.Com,9025734198
EMP234922,Qasim,Rama,Finance,Junior Executive,10-09-2021,qasim.rama@company.com,9535402812,Siliguri,INR 1799267,Lila Madan,1,17,B.Tech,9869621436
EMP226274,Damini,Modi,IT,Manager,01-08-2020,damini.modi@company.com,9674771131,Guntur,INR 1609254,Udyati Savant,1,12,B.Tech,9865900073
EMP504898,Gautami,Pai,Finance,Junior Executive,23-10-2023,gautami.pai@company.com,9467043246,Bathinda,INR 1539670,Ranbir Nayak,4,19,M.Tech,9190177176
EMP455928,Dakshesh,Chana,IT,Team Lead,26-02-2023,dakshesh.chana@company.com,9459509390,Guntakal,INR 1338233,Ridhi Ben,4,19,M.Tech,9628115085
EMP805206,Saanvi,Lal,Operations,Junior Executive,26-02-2023,saanvi.lal@company.com,9158696279,Ongole,INR 814604,Aashi Nori,2,15,B.Com,9125766448
EMP810111,Ekavir,Menon,Operations,Senior Executive,21-04-2020,ekavir.menon@company.com,9986625323,Thane,INR 28677,Arin Tank,1,16,MBA,9882822287
EMP061449,Dakshesh,Sethi,Finance,Manager,22-10-2022,dakshesh.sethi@company.com,9264294145,Raipur,INR 881569,Patrick Natt,1,18,MBA,9741852399
EMP148210,Irya,Pandit,IT,Associate,20-06-2020,irya.pandit@company.com,9096183723,Miryalaguda,INR 1112199,Anvi Sekhon,1,0,B.Tech,9551032091
EMP605303,Yoshita,Batta,IT,Senior Executive,11-06-2020,yoshita.batta@company.com,9126503447,Kavali,INR 1846547,Aarnav Rajan,1,10,B.Sc,9636621827
EMP135781,Yashoda,Swamy,Operations,Associate,10-10-2021,yashoda.swamy@company.com,9468091252,Buxar,INR 637879,Zinal Bhatia,3,10,B.Com,9822756769
EMP963007,Gaurangi,Tak,Marketing,Junior Executive,05-01-2022,gaurangi.tak@company.com,9602996249,Pudukkottai,INR 521897,Yatan Upadhyay,2,6,M.Tech,9388132366
EMP785921,Adweta,Bobal,Operations,Senior Executive,18-08-2020,adweta.bobal@company.com,9526549647,Mango,INR 1657958,Anmol Tiwari,2,2,M.Tech,9120626958
EMP812069,Fitan,Kaur,Finance,Senior Executive,17-05-2021,fitan.kaur@company.com,9808708768,Mira-Bhayandar,INR 685145,Bimala Dutta,5,11,MBA,9593413245
EMP595329,Brijesh,Kannan,Marketing,Senior Executive,20-03-2021,brijesh.kannan@company.com,9863860123,Kadapa,INR 793927,Advaith Das,2,0,B.Com,9785465772
EMP993473,Odika,Kade,HR,Associate,30-11-2024,odika.kade@company.com,9949059259,Ghaziabad,INR 975056,Zashil Kumer,1,15,B.Tech,9048231078
EMP276610,Lohit,Sharma,HR,Team Lead,14-05-2022,lohit.sharma@company.com,9596053606,Ongole,INR 1055983,Pallavi Vasa,5,2,M.Tech,9961294420
EMP410584,Nisha,Rastogi,Operations,Senior Executive,19-08-2023,nisha.rastogi@company.com,9682494533,Bidar,INR 415709,Wakeeta Ahuja,5,15,B.Sc,9218097423
EMP906287,Hemangini,Bobal,Operations,Team Lead,01-08-2021,hemangini.bobal@company.com,9545003102,Ulhasnagar,INR 624412,Forum Sarkar,1,15,MBA,9995222890
EMP329234,Rishi,Hora,IT,Associate,17-10-2024,rishi.hora@company.com,9665535253,Vadodara,INR 1809066,Ronith Sen,2,2,MBA,9933031249
EMP826672,Darpan,Kamdar,HR,Junior Executive,16-06-2022,darpan.kamdar@company.com,9591505972,Thane,INR 782040,Agastya Viswanathan,4,2,MBA,9798746249
EMP590741,Nidra,Upadhyay,IT,Manager,25-02-2023,nidra.upadhyay@company.com,9340104337,Pudukkottai,INR 812199,Krishna Kaur,3,3,B.Com,9188987383
EMP113336,Omaja,Bahl,IT,Associate,10-04-2023,omaja.bahl@company.com,9014796804,Sambhal,INR 513857,Rushil Rajagopal,2,14,MBA,9670605516
EMP471666,Lucky,Pai,IT,Team Lead,24-07-2024,lucky.pai@company.com,9452436829,Rajahmundry,INR 1615898,Ikbal Nair,4,7,B.Sc,9147932167
EMP647136,Lakshmi,Palan,Operations,Junior Executive,01-01-2021,lakshmi.palan@company.com,9913391251,South Dumdum,INR 873158,Anjali Baral,5,8,B.Tech,9066656808
EMP639902,Warjas,Panchal,IT,Manager,12-09-2022,warjas.panchal@company.com,9380786693,Aurangabad,INR 368526,Baghyawati Sethi,5,12,B.Sc,9816915464
EMP812035,Shivansh,Korpal,IT,Associate,10-08-2022,shivansh.korpal@company.com,9448651856,Raichur,INR 1261046,Gunbir Rastogi,4,9,B.Sc,9139063768
EMP443780,Chanakya,Cheema,IT,Senior Executive,20-11-2024,chanakya.cheema@company.com,9617882233,Saharsa,INR 1632591,Barkha Trivedi,1,0,B.Sc,9024507576
EMP878149,Dakshesh,Kata,HR,Junior Executive,14-11-2021,dakshesh.kata@company.com,9915564906,Darbhanga,INR 1220689,Chakradhar Rau,4,2,B.Sc,9312382693
EMP786515,Imaran,Merchant,Finance,Associate,10-01-2023,imaran.merchant@company.com,9099553098,Bijapur,INR 1415858,Saumya Sachdeva,2,18,M.Tech,9095587607
EMP252943,Isha,Salvi,Marketing,Manager,09-03-2023,isha.salvi@company.com,9295136633,Gandhinagar,INR 1577129,Mitesh Barad,2,1,B.Com,9078411995
EMP870063,Nathan,Palla,IT,Manager,19-10-2020,nathan.palla@company.com,9378101566,Sagar,INR 396651,Hiral Sundaram,5,20,B.Sc,9619572296
EMP820223,Bimala,Bansal,Finance,Manager,11-11-2024,bimala.bansal@company.com,9558126854,Durg,INR 1132704,Nihal Menon,5,13,B.Com,9858177801
EMP964894,Bina,Borra,Marketing,Team Lead,21-02-2024,bina.borra@company.com,9134753558,Mahbubnagar,INR 944667,Pratyush Ramakrishnan,4,19,B.Tech,9391866119
EMP336093,Madhavi,Sarkar,IT,Associate,27-03-2022,madhavi.sarkar@company.com,9307521296,Ozhukarai,INR 607918,Megha Aggarwal,1,20,M.Tech,9927854672
EMP769265,Vidhi,Pathak,Marketing,Associate,07-04-2024,vidhi.pathak@company.com,9914743677,Coimbatore,INR 759636,Lajita Pradhan,1,1,B.Tech,9740989023
EMP062135,Zaitra,Peri,Operations,Junior Executive,20-03-2020,zaitra.peri@company.com,9852945831,Patna,INR 1676296,Akshay Doctor,5,19,MBA,9246485028
EMP103501,Janaki,Mohanty,Marketing,Associate,10-07-2021,janaki.mohanty@company.com,9079370517,Faridabad,INR 1550223,Arunima Sunder,3,13,B.Sc,9226134450
EMP487878,Zansi,Merchant,Finance,Associate,06-06-2021,zansi.merchant@company.com,9293746425,Ambattur,INR 1031993,Faraj Badami,1,0,M.Tech,9919015365
EMP025291,Madhav,Dutt,Operations,Associate,17-12-2021,madhav.dutt@company.com,9002703726,Kottayam,INR 733473,Qasim Dani,3,8,MBA,9842241661
EMP350781,Nathaniel,Bhat,Operations,Junior Executive,18-01-2024,nathaniel.bhat@company.com,9196532704,Ambala,INR 844419,Finn Rege,3,0,B.Tech,9238147849
EMP773188,Ira,Ram,HR,Associate,26-04-2021,ira.ram@company.com,9527902543,Kamarhati,INR 363997,Patrick Bala,1,18,MBA,9046628404
EMP645831,Daniel,Misra,Operations,Senior Executive,14-06-2024,daniel.misra@company.com,9914248490,Morbi,INR 1703907,Gauri Mital,5,20,B.Com,9266343763
EMP924737,Nidra,Soni,Marketing,Team Lead,24-08-2023,nidra.soni@company.com,9915812554,Bharatpur,INR 121704,Diya Deshmukh,4,1,B.Com,9043472095
EMP615297,Zarna,Solanki,HR,Senior Executive,09-04-2020,zarna.solanki@company.com,9031335566,Jalandhar,INR 972820,Warjas Parikh,1,17,B.Com,9203834718
EMP557789,Sai,Ravi,Finance,Associate,02-09-2023,sai.ravi@company.com,9956378184,Khammam,INR 96099,Frado Nagi,2,19,MBA,9878058468
EMP620364,Falan,Prabhakar,HR,Team Lead,12-12-2020,falan.prabhakar@company.com,9384435619,Ramagundam,INR 1091191,Chakradev Raval,5,8,B.Com,9453983571
EMP289402,Karan,Singhal,Marketing,Junior Executive,26-09-2022,karan.singhal@company.com,9079458731,Kozhikode,INR 1603707,Watika Nigam,5,13,B.Com,9365968747
EMP804670,Noah,Wagle,Operations,Manager,24-08-2021,noah.wagle@company.com,9738551335,Panchkula,INR 682072,Adya Patla,3,15,B.Com,9479264842
EMP320163,Ayushman,Radhakrishnan,IT,Junior Executive,28-02-2021,ayushman.radhakrishnan@company.com,9095622892,Tiruchirappalli,INR 193315,Aradhana Gulati,3,2,B.Tech,9903902544
EMP108132,Charles,Nagy,Finance,Manager,19-05-2023,charles.nagy@company.com,9775485544,Sambalpur,INR 1405340,Ojasvi Keer,1,13,MBA,9820545768
EMP348401,Bishakha,Mistry,Operations,Senior Executive,23-03-2024,bishakha.mistry@company.com,9576163154,Bhavnagar,INR 267211,Devansh Bhargava,3,15,B.Sc,9952934059
EMP992639,Logan,Patel,IT,Senior Executive,17-10-2024,logan.patel@company.com,9642351276,Rewa,INR 224421,Bhavini Sant,2,9,B.Tech,9952858332
EMP194924,Ekanta,Issac,HR,Senior Executive,31-10-2024,ekanta.issac@company.com,9138008675,Amroha,INR 652831,Ayush Ben,4,10,B.Sc,9638825386
EMP154112,Ethan,Ram,IT,Associate,09-10-2020,ethan.ram@company.com,9308886140,Agra,INR 1593090,Jagat Iyengar,4,13,B.Com,9704553896
EMP789255,Farhan,Sarkar,HR,Senior Executive,19-07-2020,farhan.sarkar@company.com,9345758483,Moradabad,INR 799227,Neel Hans,5,7,M.Tech,9598800131
EMP240107,Ridhi,Dhillon,Marketing,Team Lead,30-08-2023,ridhi.dhillon@company.com,9769078840,Sasaram,INR 1984576,Lopa Apte,1,9,B.Sc,9811602234
EMP874541,Bina,Gandhi,Operations,Team Lead,09-08-2024,bina.gandhi@company.com,9689781413,Yamunanagar,INR 1298246,Abhiram Thaker,4,7,B.Tech,9139522188
EMP104640,Triya,Yohannan,IT,Associate,12-03-2023,triya.yohannan@company.com,9788703768,Guntur,INR 1828306,Sneha Gopal,4,15,MBA,9373733545
EMP255158,Bachittar,Doctor,Operations,Senior Executive,17-01-2024,bachittar.doctor@company.com,9978589557,South Dumdum,INR 93998,Eesha Badami,2,11,B.Tech,9475320086
EMP331390,Oviya,Das,Marketing,Senior Executive,16-08-2023,oviya.das@company.com,9568036339,New Delhi,INR 594498,Aashi Dixit,1,15,B.Sc,9308030435
EMP217668,Charan,Deshpande,HR,Junior Executive,18-05-2021,charan.deshpande@company.com,9891421630,Sirsa,INR 1700807,Laban Prasad,1,3,MBA,9777830560
EMP237756,Yagnesh,Dyal,Operations,Junior Executive,17-05-2022,yagnesh.dyal@company.com,9447216252,Amritsar,INR 1465004,Zayyan Mallick,3,6,MBA,9820236011
EMP227262,Aarush,Pandya,Marketing,Manager,04-05-2021,aarush.pandya@company.com,9465931997,Hosur,INR 1982975,Dominic Kala,3,2,M.Tech,9329828026
EMP977928,Xavier,Bhandari,Finance,Junior Executive,12-01-2022,xavier.bhandari@company.com,9139862172,Udupi,INR 626503,Andrew Sur,1,2,B.Com,9102978949
EMP805051,Yamini,Narain,Operations,Manager,12-03-2020,yamini.narain@company.com,9660844168,Sambhal,INR 1588163,Shivansh Comar,3,5,MBA,9925464188
EMP273913,Lucky,Pau,Finance,Junior Executive,20-09-2021,lucky.pau@company.com,9417528938,Farrukhabad,INR 1429684,Gaurika Bala,3,14,M.Tech,9032574342
EMP022831,Eiravati,Sabharwal,Marketing,Manager,01-10-2024,eiravati.sabharwal@company.com,9320386979,Ahmedabad,INR 807596,Girish Kale,1,9,M.Tech,9355505319
EMP834935,Eta,Jani,Operations,Junior Executive,25-10-2021,eta.jani@company.com,9013221831,Mahbubnagar,INR 214129,Ati Comar,4,10,MBA,9844228771
EMP724312,Jalsa,Bala,Finance,Senior Executive,24-08-2020,jalsa.bala@company.com,9851775527,Malda,INR 796328,Theodore Lad,5,7,B.Tech,9006956688
EMP965979,Jatin,Zacharia,Finance,Team Lead,11-07-2022,jatin.zacharia@company.com,9698261139,Patna,INR 143496,Abha Dhaliwal,1,4,B.Sc,9242452076
EMP844356,Eesha,Bajwa,Operations,Associate,02-10-2022,eesha.bajwa@company.com,9377050717,Vijayawada,INR 233805,Noah Mane,1,7,MBA,9670467342
EMP404521,Chaman,Guha,IT,Junior Executive,26-04-2024,chaman.guha@company.com,9707764406,Ghaziabad,INR 513487,Vedhika Shanker,4,9,M.Tech,9687256863
EMP455289,Jagvi,Bassi,Finance,Associate,13-07-2024,jagvi.bassi@company.com,9730241684,Dehri,INR 77032,Ojas Khalsa,4,7,M.Tech,9141171979
EMP967487,Chanchal,Mander,HR,Junior Executive,15-10-2024,chanchal.mander@company.com,9482289828,Guwahati,INR 533487,Faris Naidu,1,5,B.Tech,9366052562
EMP113352,Ekapad,Mand,IT,Senior Executive,21-10-2023,ekapad.mand@company.com,9735726798,Shahjahanpur,INR 1140113,Darika Pau,3,4,MBA,9192789057
EMP992920,Lucky,Joshi,Operations,Manager,17-04-2021,lucky.joshi@company.com,9761728720,Alappuzha,INR 1146455,Jason Sethi,2,11,M.Tech,9997955386
EMP754909,Max,Toor,Finance,Team Lead,02-04-2024,max.toor@company.com,9186946056,Moradabad,INR 716820,Chasmum Bhat,2,20,B.Sc,9494782934
EMP865513,Sanya,Sangha,IT,Team Lead,27-05-2021,sanya.sangha@company.com,9258910351,Vijayanagaram,INR 1561077,Tripti Desai,3,7,B.Sc,9050157488
EMP503155,Chakrika,Kade,HR,Manager,04-09-2024,chakrika.kade@company.com,9926597219,Haridwar,INR 1527140,Ansh Sarma,5,6,B.Tech,9118313835
EMP516239,Teerth,Sane,Marketing,Team Lead,21-01-2021,teerth.sane@company.com,9962762717,Kozhikode,INR 498922,Gauri Goswami,5,10,B.Sc,9720734598
EMP753077,Manbir,Krishnan,Operations,Junior Executive,09-03-2020,manbir.krishnan@company.com,9030015302,Satna,INR 1842193,Leela Sachdev,5,6,B.Tech,9879874267
EMP428912,Maya,Apte,Finance,Associate,12-03-2021,maya.apte@company.com,9553689492,Aurangabad,INR 710490,Ishanvi Naik,5,17,MBA,9704488632
EMP803075,Adya,Prabhu,HR,Senior Executive,01-06-2022,adya.prabhu@company.com,9594100637,Yamunanagar,INR 385619,Oeshi Bail,5,14,B.Com,9545539934
EMP231176,Vidhi,Warrior,HR,Team Lead,24-01-2024,vidhi.warrior@company.com,9987765089,Agra,INR 1754533,Ishaan Sachdev,3,8,MBA,9890435979
EMP231148,Vincent,Mani,Finance,Team Lead,26-11-2024,vincent.mani@company.com,9908800777,Rohtak,INR 192484,Abhiram Tailor,5,7,B.Tech,9346524007
EMP877795,Vaishnavi,Dugar,Marketing,Team Lead,16-08-2021,vaishnavi.dugar@company.com,9084721183,Muzaffarnagar,INR 1251304,Praneel Khosla,1,17,B.Sc,9345184238
EMP447988,Azaan,Shankar,Operations,Team Lead,13-07-2023,azaan.shankar@company.com,9856624103,Begusarai,INR 1563836,Vasana Johal,4,4,B.Sc,9132862666
EMP654575,Tanmayi,Kannan,Finance,Team Lead,05-02-2022,tanmayi.kannan@company.com,9410774295,Bhopal,INR 1079804,Triveni Bhattacharyya,5,4,M.Tech,9722084995
EMP735626,Triveni,Samra,HR,Team Lead,11-10-2024,triveni.samra@company.com,9765823108,Bareilly,INR 1347053,Aarna Misra,1,7,B.Com,9617297821
EMP465186,Ishwar,Handa,Finance,Senior Executive,17-04-2023,ishwar.handa@company.com,9778713658,Malda,INR 239973,Barkha Dugar,4,19,M.Tech,9366728749
EMP603026,Hemal,Bath,IT,Manager,06-04-2020,hemal.bath@company.com,9570581622,Bokaro,INR 1693720,Xavier Sheth,4,19,B.Tech,9194371118
EMP957812,Gaurika,Apte,Finance,Manager,02-03-2024,gaurika.apte@company.com,9217611233,Kurnool,INR 1563535,Onkar Saran,1,3,B.Tech,9486323827
EMP370391,Samuel,D’Alia,HR,Manager,04-02-2021,samuel.d’alia@company.com,9601808560,Guwahati,INR 1651895,Amaira Issac,4,6,M.Tech,9872463653
EMP822496,Vasana,Salvi,HR,Manager,13-02-2021,vasana.salvi@company.com,9541842457,Katihar,INR 1646170,Ishanvi Menon,5,2,M.Tech,9247067121
EMP394841,Alexander,Raman,Operations,Associate,28-08-2021,alexander.raman@company.com,9838009633,North Dumdum,INR 491405,Yagnesh Hayre,1,12,MBA,9381374622
EMP973745,Chaman,Minhas,IT,Manager,15-12-2022,chaman.minhas@company.com,9534045234,Ghaziabad,INR 1500074,Bhavani Kala,5,14,B.Sc,9580974538
EMP784126,Aashi,Chhabra,IT,Associate,01-08-2023,aashi.chhabra@company.com,9516606922,Bhind,INR 1714552,Ronith Mangat,5,3,B.Com,9412210909
EMP337766,Udyati,Pandya,IT,Team Lead,11-09-2020,udyati.pandya@company.com,9612452261,Agra,INR 345666,Siya Soman,2,5,B.Tech,9008391156
EMP566550,Advik,Sen,Marketing,Junior Executive,09-11-2024,advik.sen@company.com,9381861451,Raebareli,INR 135600,Wahab Ghose,3,4,MBA,9040902875
EMP328452,Aishani,Keer,Marketing,Senior Executive,23-01-2021,aishani.keer@company.com,9912671730,Proddatur,INR 945336,Rohan Misra,3,1,MBA,9532978623
EMP097798,Abhimanyu,Bhatti,HR,Manager,02-03-2021,abhimanyu.bhatti@company.com,9697100959,Bangalore,INR 1722075,Qabil Thaker,5,7,MBA,9796985500
EMP889658,Yashodhara,Parmer,IT,Junior Executive,02-07-2024,yashodhara.parmer@company.com,9899688943,Vijayawada,INR 1215121,Warhi Narayanan,1,1,MBA,9338351797
